lat,lon
54.9348277,8.8675153
54.9352796,8.8694548
54.9352584,8.869043
54.8418289,9.4017582
54.9362724,9.2512051
54.9215251,9.5936259
54.8879288,9.6743331
54.9204546,9.7557439
54.9106593,9.7895929
54.90971,9.791003
54.91077,9.791135
54.9120865,9.7926235
54.9111441,9.7924912
54.9146964,9.7989538
54.9235579,9.7948901
54.9214938,9.808091
54.946202,9.8725866
55.7789104,8.2908926
55.9994639,8.1257842
56.0900474,8.2443661
56.0912566,8.2460554
56.1992532,8.2146205
56.2723737,8.3210021
56.5499996,8.3069694
56.5500883,8.3098393
55.1582097,8.7635391
55.3308788,8.7674944
55.3303429,8.766764
55.3310579,8.7695172
55.3310909,8.7687902
55.0584893,8.8264465
55.0593894,8.9513346
55.3564643,9.2026931
55.4459137,8.4045707
55.4811983,8.412733
55.4811513,8.4125899
55.4812408,8.4128562
55.4688276,8.4407158
55.4682737,8.4406381
55.4622337,8.4451797
55.465408,8.4515144
55.4662123,8.449423
55.4660203,8.4510675
55.4661126,8.4501345
55.4664841,8.4423196
55.4666869,8.4525774
55.4631678,8.4561676
55.5073847,8.4527732
55.501368,8.455059
55.465326,8.6994161
55.4651585,8.7003274
55.620293,8.4776827
55.62087,8.479895
55.6248385,8.479644
55.6200226,8.4809571
55.6204671,8.4813057
55.6240762,8.4826533
55.71661,8.60198
55.4765714,9.1371944
55.476019,9.1381884
55.4743851,9.137397
55.6947244,8.9963252
55.757021,8.927994
55.7575526,8.9278494
55.6311156,9.078226
55.7327372,9.1118516
55.7312984,9.1157871
55.0443068,9.4203877
55.04659,9.420027
55.0454565,9.4199655
55.0447,9.418839
55.04448,9.420381
55.04621,9.420984
55.0439055,9.4187278
55.04718,9.419158
55.0476219,9.4201082
55.0699919,9.3353168
55.2576048,9.4760498
55.2513435,9.4884102
55.2505561,9.4882665
55.2508446,9.4974738
55.0343562,9.8141006
55.2698894,9.8961577
55.24303,9.977281
55.377228,10.0470756
55.4258477,9.2825031
55.4859313,9.4862416
55.4858058,9.4861649
55.485749,9.4857426
55.5046761,9.4574291
55.5115857,9.4630737
55.5068309,9.457927
55.4865402,9.4746723
55.4888146,9.4724905
55.4886834,9.4723728
55.4898563,9.4784503
55.4897288,9.4779373
55.4889291,9.4796969
55.4879996,9.4834161
55.5105412,9.4649851
55.5163784,9.4570137
55.6165706,9.3072867
55.6585466,9.4015763
55.7546394,9.4197683
55.6880948,9.551467
55.677061,9.57855
55.7076148,9.5335821
55.705902,9.541722
55.7077711,9.5431563
55.7188472,9.5615003
55.7190051,9.6097877
55.5045812,9.7345813
55.5051153,9.7356553
55.5053623,9.7339114
55.5043353,9.7356583
55.5067835,9.7274293
55.5305277,9.7156908
55.5696283,9.7252117
55.562029,9.7578143
55.5608299,9.7542285
55.5676473,9.7549316
55.5672186,9.7572779
55.5657512,9.7554894
55.56675,9.7568727
55.6420756,9.6495226
55.7547646,9.8529003
55.7561674,9.8567585
55.7138662,10.0132362
55.9479674,8.4923512
55.9077922,8.5210039
55.9479057,8.4935856
55.9465963,8.4943533
56.1344617,8.9710535
56.1343265,8.9716574
56.1347986,8.9707908
56.1344923,8.970686
56.134175,8.971054
56.1346212,8.9720284
56.1358429,8.9764934
56.1331772,9.0341144
56.3579697,8.616605
56.3582556,8.6155777
56.3582301,8.6161559
56.3611886,8.6219226
56.3581267,8.6181774
56.3760036,8.6166836
56.4917797,8.591563
56.4916777,8.5946236
56.4802295,8.7781317
56.5928041,8.7810672
56.5668043,9.0266043
56.5642359,9.0259186
56.5637669,9.026388
56.5648991,9.0256688
56.568905,9.0279864
56.5675479,9.0257571
56.5787218,9.0282812
55.9744151,9.6123397
56.1671058,9.5509681
56.1687395,9.5477508
56.1683968,9.5462588
56.1687656,9.5473351
56.1709047,9.552682
56.1725398,9.5572907
56.1840591,9.5444512
55.803599,9.6986297
55.8037507,9.7015058
55.846268,9.8310954
55.8440248,9.8470835
55.8482105,9.8454374
55.86314,9.842518
55.8582164,9.8542126
55.8593293,9.8538788
55.8621596,9.8437357
55.8618126,9.8473423
55.8637653,9.8449159
55.861706,9.8505953
56.0915462,9.761157
56.092086,9.7591109
56.0349624,9.930522
56.0360512,9.9312419
56.0331559,9.9317881
56.0349725,9.9316998
56.0348157,9.931034
56.1539806,9.9031809
56.1550882,9.9036371
56.2890142,9.4306684
56.4499449,9.389382
56.44897,9.407373
56.4493784,9.4054294
56.4505577,9.4095496
56.4506121,9.4067176
56.2418123,9.8678505
56.2638384,10.0609236
56.3910329,9.8945694
56.32753,10.04523
56.32723,10.04894
56.32762,10.0479
56.500291,9.743822
56.6383875,9.7937001
56.4452989,10.0378044
56.4553385,10.0433896
56.458083,10.0329122
56.4597956,10.0400463
56.4605062,10.0399558
56.45924,10.0358855
56.4592925,10.0365591
56.4620317,10.0376885
56.4614508,10.0383269
56.460733,10.0341903
56.459328,10.0357025
56.457459,10.039384
56.4696405,10.0310579
56.4598054,10.0408757
56.4590731,10.0408738
56.5358296,10.0435166
54.8543858,10.5181128
54.9354387,10.7158393
54.9350858,10.7177032
54.936016,10.7143516
54.8295464,11.140485
54.8300598,11.1406185
54.6598515,11.3551314
54.7678717,11.8665899
54.7669387,11.8672149
54.7674819,11.8668635
54.7662842,11.8670298
54.7672621,11.866893
54.7665488,11.8673222
54.7668298,11.8657517
54.7663868,11.8713291
54.8988693,11.8796739
54.8988489,11.8807698
55.1093071,10.1701612
55.0950532,10.2430291
55.0948336,10.2442125
55.1011813,10.2400732
55.24451,10.06844
55.2363839,10.4790939
55.235873,10.478873
55.2374728,10.479
55.2381198,10.4792373
55.3719273,10.370811
55.373803,10.3685151
55.370256,10.3716377
55.3726879,10.3704999
55.3704924,10.3722297
55.058826,10.6052517
55.0590527,10.6049202
55.0592444,10.6045009
55.0595385,10.6063854
55.0587846,10.6107684
55.0587763,10.6114991
55.0602837,10.6049312
55.0603528,10.6040919
55.0686358,10.5769283
55.3600867,10.5894524
55.31231,10.79286
55.3118578,10.7930618
55.312199,10.7900169
55.31234,10.79033
55.3096131,10.7894674
55.3120714,10.7902186
55.3105073,10.788025
55.31843,10.7811
55.5657457,10.0887248
55.3814547,10.370878
55.3923256,10.3792088
55.3996309,10.3805751
55.3978872,10.3753736
55.4075344,10.3433982
55.3943083,10.3843389
55.3975127,10.3864025
55.3956414,10.3904003
55.3972482,10.3902385
55.4061889,10.3934333
55.41158,10.40999
55.422319,10.4441067
55.5135894,10.3971558
55.4489151,10.6576376
55.2536861,11.2945442
55.2537216,11.2924567
55.2538455,11.2947111
55.50446,11.2887787
55.6796095,11.0887287
55.6784528,11.0951504
55.6182533,11.2132301
55.40414,11.3531604
55.4037053,11.3555429
55.4046265,11.3572964
55.4043995,11.3538954
