lat,lon
49.6523125,18.8619971
49.7491128,18.6309751
49.7493935,18.6294921
49.7490924,18.6303964
49.7492169,18.6314385
49.7495776,18.6316642
49.7494169,18.6334656
49.7489943,18.6329258
49.7483386,18.6335791
49.7492965,18.633103
49.7488895,18.6339622
49.7487204,18.6321976
49.7497734,18.6399261
49.8810452,18.6148509
49.7201553,18.8109696
49.8009768,18.7886294
49.8006028,18.7874573
49.8031168,18.788175
49.8008586,18.7881466
49.7983074,18.7861421
49.8034463,18.7899705
49.8655022,18.6831364
49.9171452,18.7619449
49.9167237,18.7634536
49.5517938,18.9437972
49.7172943,19.0294048
49.7156517,19.0251315
49.7157903,19.0258023
49.5555801,19.088674
49.6052947,19.1147854
49.6089471,19.1238161
49.6447134,19.1611899
49.6808008,19.1879858
49.6810352,19.1881697
49.6825363,19.1895932
49.682407,19.1902798
49.6862808,19.1952192
49.6874967,19.1959183
49.6888855,19.2007459
49.687682,19.1967293
49.6878209,19.1966717
49.6877888,19.1969975
49.6887813,19.200522
49.6886012,19.1990392
49.6847485,19.2093564
49.6887098,19.2033029
49.688701,19.2033674
49.6871123,19.2084656
49.7215571,18.9192709
49.7974985,18.946835
49.7654201,19.0733582
49.8082424,18.9837151
49.8082263,18.9849239
49.8022362,19.0296467
49.8155987,19.014887
49.8217736,19.0263968
49.8236485,19.0270731
49.7826804,19.0676614
49.8059984,19.0564781
49.8168755,19.0435583
49.8221109,19.0453361
49.8229237,19.0484471
49.8233289,19.046308
49.8232601,19.0471428
49.823055,19.0486864
49.8235763,19.0477597
49.8208604,19.0519709
49.8215856,19.0544182
49.8230182,19.0541134
49.8229299,19.0537702
49.8232869,19.0541879
49.8222579,19.055167
49.8053264,19.0620902
49.8287434,19.042553
49.8266622,19.047323
49.8272485,19.0496171
49.8271243,19.0490948
49.9131737,19.0039573
49.9139695,19.0025629
49.9125434,19.0058617
49.9116297,19.0077068
49.9120134,19.0058668
49.9132364,19.0072281
49.9200182,19.0078305
49.7299598,19.1308524
49.8191934,19.2177376
49.8563036,19.0939934
49.8448782,19.1435277
49.8777497,19.1395665
49.8776058,19.2126394
49.8821712,19.2167135
49.8818641,19.2226557
49.8810449,19.2225001
49.8829841,19.2208318
49.8834196,19.2207567
49.8840383,19.221674
49.8836892,19.2221139
49.8835198,19.2221837
49.4799278,19.6936229
49.2963267,19.9473887
49.2923491,19.9588075
49.2952896,19.95264
49.2946769,19.9525922
49.2951358,19.951738
49.29395,19.9537938
49.297056,19.9636928
49.3008681,19.9617642
49.3411819,20.1041969
49.4825328,20.030082
49.4822707,20.0319465
49.4825548,20.0311687
49.4814785,20.0304683
49.4815964,20.0291586
49.629644,19.3325876
49.6538218,19.315599
49.7121731,19.3083965
49.7121682,19.307624
49.6603976,19.55705
49.8699237,19.3029303
49.8547657,19.340426
49.8547347,19.3396898
49.8552211,19.3430492
49.8550889,19.3412635
49.8552819,19.3435663
49.8567503,19.3335558
49.8569468,19.3483368
49.8906849,19.357805
49.8821979,19.4953967
49.8820589,19.4958228
49.8825719,19.4952009
49.8818334,19.4969851
49.8841694,19.4920174
49.8836012,19.4917938
49.8845905,19.4931557
49.8831553,19.4935555
49.8829935,19.4929489
49.7415602,19.5873698
49.7414373,19.5919296
49.7419592,19.6021226
49.7290891,19.6776999
49.8673234,19.6774496
49.8666348,19.6781391
49.8677603,19.6759638
49.8686896,19.6771682
49.8685435,19.6773948
49.5630674,19.8766928
49.6499829,19.8297654
49.6405171,19.9194202
49.6820049,19.9114447
49.6072026,19.9451986
49.6108006,19.9489258
49.6094723,19.9460459
49.6105199,19.9509098
49.6085809,19.9583868
49.6042445,19.9670102
49.6032689,19.9658347
49.6435958,20.1175446
49.6730592,20.078724
49.6745558,20.0777032
49.6751314,20.0763376
49.6776363,20.0819428
49.8457461,19.7149774
49.8444854,19.713624
49.8381902,19.7989214
49.8345891,19.9373229
49.8352942,19.9384797
49.8806084,20.090165
49.8791894,20.0918735
49.8798427,20.0936813
49.4027097,20.341004
49.461381,20.2659954
49.4405195,20.4276251
49.4270136,20.4799294
49.4412276,20.7152985
49.4897186,20.6820722
49.3555821,20.8957576
49.3549682,20.8959787
49.4139704,20.9563062
49.4211461,20.958183
49.4216875,20.9591453
49.525379,20.3211427
49.6820434,20.2340026
49.7160575,20.2475713
49.5569934,20.4355624
49.5735608,20.3450973
49.6063859,20.491489
49.7047988,20.4195171
49.7071539,20.4209935
49.7079015,20.4204351
49.7054814,20.4224277
49.7050958,20.4220202
49.7063835,20.4229527
49.7075217,20.425966
49.7096809,20.422662
49.706236,20.42338
49.7061071,20.4226437
49.7060389,20.422622
49.7094136,20.4232655
49.6409648,20.5030558
49.7533115,20.1782518
49.7777137,20.1903409
49.781929,20.1903053
49.7747184,20.2354276
49.7751565,20.235705
49.7290711,20.3246884
49.8451932,20.1408987
49.9086603,20.1982808
49.907038,20.198741
49.8645912,20.2893986
49.8649103,20.2919343
49.9087232,20.3392471
49.7218144,20.4039796
49.8032326,20.4187836
49.8044408,20.4178734
49.8449985,20.3731584
49.8265751,20.4892988
49.8586999,20.5255137
49.5259413,20.651217
49.5630739,20.6350778
49.5595276,20.7467129
49.6088549,20.7006795
49.6127295,20.7049985
49.5903267,20.7249721
49.6065029,20.7216606
49.6080641,20.7214615
49.63982,20.6166365
49.6678869,20.6211927
49.6185415,20.6955219
49.6226144,20.6933696
49.6238121,20.6920808
49.6235527,20.6926057
49.6237583,20.692365
49.6230103,20.6920405
49.6223969,20.6922497
49.622754,20.6920059
49.6191208,20.6966214
49.6177797,20.6968056
49.61502,20.7042933
49.6251956,20.7005438
49.6250833,20.6969171
49.6248078,20.6972582
49.6247899,20.7038636
49.6241856,20.7073154
49.6274572,20.704443
49.6218919,20.7208261
49.6290323,20.715123
49.602998,20.8808223
49.6254139,20.9451457
49.6247379,20.9501869
49.6253184,20.952673
49.7483807,20.7336789
49.8556894,20.8088873
49.8560462,20.8106458
49.8354002,20.9600137
49.5231014,21.0431432
49.6514029,21.1550497
49.6586712,21.1582802
49.6551165,21.1598096
49.6579138,21.1562749
49.6570648,21.1554353
49.657123,21.1571509
49.658579,21.1568369
49.6594305,21.1580051
49.6576115,21.1600593
49.6603617,21.157408
49.6602759,21.157755
49.6706015,21.173878
49.6200395,21.1974872
49.6554108,21.2536827
49.7838331,20.9740136
49.89479,21.05308
49.89479,21.0529
49.89555,21.05455
49.8955459,21.054008
49.8786016,21.1391227
49.8805424,21.1411136
49.7308565,21.2505486
49.7306322,21.2506909
49.877387,21.3049484
49.5112203,21.4997124
49.6049117,21.5244364
49.6048731,21.5244222
49.5547946,21.6844943
49.5554505,21.6828743
49.648155,21.67281
49.7121003,21.642051
49.7110391,21.655897
49.6959498,21.7562286
49.6949514,21.7545702
49.6788287,21.774439
49.6790948,21.7755436
49.6772728,21.776697
49.6792163,21.7766931
49.6900102,21.7708936
49.6866614,21.7742022
49.6873489,21.7728535
49.6894834,21.7727342
49.6944659,21.7643532
49.6956723,21.7580975
49.6939724,21.7648245
49.6927878,21.766102
49.6942031,21.7646099
49.6945834,21.7652969
49.6927642,21.7729015
49.7430415,21.4706031
49.7411073,21.4708646
49.7450827,21.4701721
49.7438573,21.4705854
49.7453222,21.4736944
49.7465655,21.4755874
49.7466085,21.4753435
49.7480656,21.4741688
49.8793713,21.410216
49.8793327,21.4115566
49.9144324,21.4160977
49.8684798,21.6529514
49.8688534,21.7870746
49.8686083,21.788988
49.8691201,21.7846397
49.8697786,21.7886076
49.869825,21.792323
49.2125505,22.3280333
49.4692497,22.3295297
49.4681817,22.3301791
49.4710966,22.3324148
49.4707641,22.3294985
49.4707393,22.32952
49.4303865,22.5869799
49.4298287,22.5890024
49.4308966,22.5865945
49.4309635,22.5868933
49.5754335,21.8676569
49.5599872,22.2020769
49.5597735,22.2028875
49.5599029,22.2042959
49.5583392,22.2095031
49.5596786,22.2050538
49.5588824,22.2040698
49.55534,22.2054064
49.5601684,22.20519
49.5606604,22.2051775
49.5587635,22.2039926
49.5580033,22.2109133
49.7510358,21.9403785
49.7520482,22.1163235
49.8858808,22.0994846
49.924632,22.1631132
49.8898311,22.284995
49.8243972,22.3930493
49.7988568,22.5460672
49.9068061,22.5162075
49.6954812,22.7449105
49.7846115,22.7517094
49.7820987,22.7735978
49.7836109,22.7718864
49.7825252,22.7730045
49.782179,22.7732022
49.782029,22.7720231
49.7878052,22.7666975
49.7875152,22.7666138
49.7876552,22.7666804
49.7865471,22.7666862
49.7866918,22.7666664
49.784567,22.7740986
49.782418,22.7822102
49.79066,22.7827525
49.8077691,22.9333862
50.9059938,14.9568056
50.906601,14.9568003
50.9067244,14.9555531
51.0245995,15.0622506
51.0250471,15.0627617
51.1378956,15.0129052
51.1460992,15.0091837
51.1503022,15.0048091
51.1501987,15.0056191
51.1503526,15.0028417
51.1504124,15.0032856
51.149779,15.0030107
51.1493265,15.0024981
51.1485885,15.0054354
51.149063,15.0059021
51.1492303,15.0060232
51.1492627,15.0066689
51.1491439,15.0059078
51.1561833,15.0071777
51.1497668,15.0099707
51.2482509,15.0429581
51.541132,14.735719
50.3025289,16.637633
50.2998376,16.6520998
50.2996158,16.6477055
50.2994513,16.6476552
50.4392255,16.239771
50.4376468,16.2395591
50.4384229,16.239862
50.7071972,16.000998
50.7673976,16.2830044
50.4039865,16.390058
50.4038433,16.3898605
50.4065567,16.5112917
50.4060156,16.5117172
50.4069765,16.5121969
50.5041532,16.4005819
50.547559,16.5520222
50.4389437,16.6394016
50.4353372,16.6514835
50.438279,16.651859
50.4387607,16.6518488
50.4371703,16.6570081
50.4389857,16.6537185
50.4384453,16.655108
50.5065721,16.740474
50.5783378,16.5019421
50.5811136,16.4975196
50.5812615,16.4972802
50.5789034,16.5017379
50.6014855,16.5042973
50.6858075,16.3719039
50.6856139,16.3720792
50.6855536,16.6178191
50.6838843,16.6229363
50.7302869,16.6484882
50.829262,15.5185578
50.9704865,15.3828596
50.9704173,15.3832085
51.0248974,15.2639592
51.1044601,15.2043999
51.1185086,15.288694
51.1197015,15.2887943
51.1203345,15.2888479
51.1204202,15.2885187
51.1191814,15.2894841
51.1187803,15.2892715
51.1208228,15.2898323
51.1192033,15.2896409
51.1192645,15.2896673
50.8487869,15.595645
50.775237,15.7592699
50.7956047,15.8329837
50.9009872,15.7332444
50.9032817,15.732048
50.9029649,15.7322632
50.9018739,15.7349985
50.9032059,15.7320878
50.9027821,15.7323389
50.9040464,15.7327747
50.9029937,15.7376505
50.9027443,15.7369581
50.9027917,15.7384736
50.903086,15.7386787
50.9032425,15.7391924
50.9030031,15.7405831
50.9031025,15.7391151
50.9030219,15.7388989
50.9032143,15.7397842
50.9053396,15.7335794
50.9115224,15.748687
50.9084603,15.7487267
51.1105542,15.5880316
51.1111364,15.5857404
51.1115896,15.5860627
51.1099969,15.5891734
51.1209,15.8170239
51.1243937,15.9163325
51.123353,15.9145857
51.1239908,15.9153066
51.1235111,15.9183962
51.1247697,15.9162599
51.1243352,15.916991
51.1245496,15.9159788
51.1243458,15.9161708
51.123517,15.9149353
51.2875917,15.2222838
51.399460500000004,15.1797509
51.5544257,15.4479786
51.2643454,15.5519717
51.2628545,15.5638139
51.2633132,15.5629322
51.2640398,15.560692
51.2626994,15.5691295
51.2616326,15.5658455
51.2613325,15.5719342
51.260192,15.5719374
51.2601322,15.5932539
51.232329,15.6663914
51.2716256,15.9297616
51.2714018,15.9318603
51.2717551,15.93258
51.2739405,15.9330581
51.2726119,15.9351062
