lat,lon
49.5506028,5.8429587
49.5507412,5.8426765
49.5505833,5.8427203
49.5006024,5.9466956
49.5011379,5.9466345
49.5032158,5.947387
49.5020722,5.9714327
49.4958075,5.9845169
49.493038,5.9835734
49.505887800000004,6.0121123
49.5059228,6.0123019
49.5053786,6.0098329
49.4803845,6.043007
49.4867715,6.0392835
49.4867952,6.0415619
49.4807909,6.0850718
49.4804109,6.0852898
49.480621,6.0848374
49.5051741,6.2729454
49.5045181,6.2764682
49.5043597,6.2775962
49.5040495,6.2784073
49.5220398,5.8921594
49.5229068,5.888769
49.5228214,5.8882987
49.523456,5.8889459
49.5240133,5.8892978
49.5226529,5.8932538
49.5221749,5.9210831
49.5564818,5.8779929
49.5569361,5.8792339
49.5572106,5.8817289
49.5610872,5.899154
49.5663711,5.9090626
49.5660227,5.9084291
49.5314708,5.9869176
49.5232056,6.0072322
49.6123108,6.0483554
49.6008967,6.0652719
49.6592815,5.9133553
49.6582748,5.9133204
49.6594803,5.9148033
49.6837446,5.8786292
49.628381,6.0221883
49.6409831,6.0044251
49.6232186,6.0505082
49.6276663,6.0308439
49.6199848,6.0730678
49.619556,6.0755525
49.5129106,6.0945499
49.5204986,6.0992045
49.5184507,6.0986251
49.5303438,6.1019326
49.5669553,6.0822297
49.5790664,6.1112825
49.5817677,6.1178664
49.5838847,6.1180284
49.5844618,6.1241753
49.6044267,6.0940851
49.6056894,6.0987916
49.5900733,6.1167651
49.6001206,6.1330212
49.6094094,6.1181331
49.6069374,6.127796
49.6066394,6.128037
49.6012066,6.1327741
49.6012023,6.1286915
49.6017174,6.1328953
49.6031453,6.1328442
49.6020474,6.1325517
49.6073042,6.1284694
49.6011186,6.1328337
49.6109863,6.1257865
49.6105278,6.1265934
49.6127238,6.1262349
49.6117833,6.127246
49.612207,6.1243495
49.6106836,6.1257571
49.6100446,6.1265079
49.5704227,6.1609773
49.5978492,6.1379735
49.5979108,6.1379336
49.6212466,6.0950645
49.6177731,6.1235233
49.6182346,6.1246024
49.6176386,6.1233023
49.6558329,6.083029
49.6567497,6.082497
49.6546698,6.1269998
49.6589068,6.1310021
49.6593319,6.1312519
49.6591659,6.1319773
49.620055,6.1446142
49.6201086,6.1425318
49.6317023,6.1347731
49.6337152,6.135058
49.6156934,6.1606693
49.6223541,6.1844122
49.6222107,6.1852102
49.6335917,6.1694606
49.6314355,6.1707883
49.6305348,6.1678613
49.6314305,6.1693046
49.6311776,6.1726577
49.6337195,6.1688755
49.6326454,6.17597
49.6343642,6.1755726
49.6297839,6.205057
49.6165254,6.2173267
49.6495106,6.2473796
49.705459,6.2524022
49.7117206,6.2517707
49.7638501,5.8862663
49.7265498,5.9863341
49.8540551,6.0451921
49.7502758,6.106644
49.7505321,6.1067481
49.7831814,6.2197319
49.8469307,6.0998035
49.8456599,6.0978793
49.8472409,6.1009044
49.8461551,6.0971521
49.8692272,6.1578698
49.8691338,6.1580459
49.8692002,6.1601065
49.869509,6.1594214
49.5479505,6.3612855
49.5443244,6.3681446
49.5449899,6.3677117
49.6789139,6.4421361
49.7145317,6.5018202
49.8126724,6.4196477
49.8132753,6.4188794
49.8133766,6.4188151
49.8123469,6.4200085
49.9663767,5.9324562
49.9658983,5.9367492
49.9649109,5.9355768
49.9652851,5.9351385
50.0534544,6.0301335
50.0541306,6.0313288
49.9723896,6.0898416
50.1490495,6.0569714
50.141987,6.0745241
50.1432364,6.0690919
50.1404082,6.0784094
50.1411124,6.0773647
49.4782594,6.0851993
49.5113437,5.9311724
49.5669281,5.9100788
49.6100138,6.050753
49.62671,6.0320846
49.6206359,6.0670151
49.620841,6.0670289
49.6196384,6.0748694
49.6193153,6.0800679
49.6681053,6.0341534
49.5865042,6.115157
49.5831547,6.122074
49.5914815,6.1252038
49.5999097,6.1324512
49.606834,6.1087766
49.6065935,6.1094162
49.6015823,6.1218506
49.6064447,6.1267711
49.6029358,6.131863
49.6138939,6.1270695
49.6130549,6.1254921
49.6100526,6.1258377
49.6094698,6.125534
49.6125969,6.1254063
49.6106151,6.1249504
49.6121536,6.1298062
49.6106792,6.131966
49.6117894,6.1324157
49.6111956,6.1320892
49.610646,6.1325506
49.6122822,6.128913
49.5730947,6.1577588
49.6184273,6.1247043
49.6147539,6.1295764
49.6332438,6.1749943
49.6161448,6.2207892
49.6514066,6.2556694
49.711375,6.2518109
49.7120702,6.2520468
49.7645486,5.8839102
49.7979938,5.9380578
49.750441,6.1058996
49.7505992,6.1068557
49.7489878,6.1049475
49.7519372,6.1096692
49.8466934,6.1013139
49.8685674,6.1587282
49.5479734,6.3572268
49.6773754,6.4415904
49.6782036,6.4441095
49.6783768,6.4430592
49.966471,5.9334099
50.0533254,6.0312445
50.1206165,5.9997494
50.0167636,6.0917666
50.016487,6.0911881
49.6057021,6.1301266
49.6053268,6.1275611
