lat,lon
54.4139784,23.2260892
54.6486283,23.0339205
54.6501972,23.0329159
54.6497717,23.0353519
54.5525221,23.3486976
54.5555535,23.3503894
54.5573361,23.3523016
54.5605233,23.3541611
55.2963171,21.3770871
55.3422931,21.468399
55.3429595,21.4722266
55.3441071,21.4774317
55.6628472,21.1775834
55.6687067,21.1717119
55.6901221,21.1540782
55.6715948,21.1725618
55.6856031,21.157789
55.6938311,21.1558768
55.6911999,21.1562215
55.6928256,21.1567443
55.7162695,21.1283574
55.7280568,21.1243042
55.6963029,21.1489009
55.7032686,21.1429207
55.7135625,21.1301231
55.7118945,21.1331117
55.7167086,21.1288481
55.7123096,21.3904302
55.5160444,21.62174
55.9190262,21.0668794
55.9191243,21.0727154
55.8889209,21.2431527
56.2711825,21.5303332
55.288167,21.8270806
55.2501539,22.2867441
55.2538154,22.2895939
55.2524964,22.2977347
55.4891212,22.1889409
55.4897308,22.1882074
55.7243378,21.931623
55.4071879,22.5858532
55.0787335,22.7746842
55.0789394,22.7761411
55.0789659,22.7760358
55.2626434,22.7073496
55.6314529,22.9322488
55.6306238,22.9390391
55.3825561,23.1177983
55.9129709,21.8474476
55.9838404,22.2517848
55.98334,22.253113
56.3047496,22.3308944
56.3089893,22.3264165
56.3024121,22.3395866
56.3129852,22.3447628
56.3145458,22.3436282
56.0037839,22.9354735
55.9076486,23.2621685
55.9109765,23.3151138
55.9313806,23.3148516
55.933991,23.3103102
55.9328694,23.3146743
55.9321735,23.3162423
55.9422667,23.3257931
54.0154871,23.9759511
54.0159021,23.9780393
54.0114543,23.9902023
54.2330783,23.5148391
54.3951955,24.0374136
54.3971258,24.0494431
54.3982804,24.0486668
54.8647876,23.8864477
54.9284155,23.8874262
54.6026933,24.0317707
54.8543416,24.0134796
54.870949,23.9390552
54.8948642,23.9142047
54.8906305,23.9195594
54.90395,23.9163934
54.89903,23.9662745
54.9056668,23.9750645
54.9198982,23.9516079
54.9173099,23.9489336
54.9206545,23.9560262
54.9218928,23.9564878
54.9119255,23.9832185
54.9224611,23.9635397
54.9170023,23.9873246
54.2115749,24.5691409
54.2098218,24.5715099
54.2103206,24.5712491
54.8604031,24.4557158
54.6422715,24.9320554
54.6431624,25.2798586
54.6741303,25.2137002
54.6991484,25.2138191
54.6525621,25.225416
54.6525143,25.2253207
54.6708724,25.2596709
54.6786742,25.2568515
54.6772208,25.2663987
54.6983742,25.2494185
54.6874019,25.2632451
54.6982553,25.2702221
54.722339,25.2441622
54.7004614,25.2582849
54.7110262,25.2626211
54.7104589,25.2613365
54.7100034,25.2633163
54.7107653,25.2657944
54.7104672,25.2648974
54.7107006,25.264914
54.726457,25.2325926
54.7321374,25.2371333
54.6799598,25.2828924
54.6865599,25.2810277
54.6869685,25.2816968
54.6982193,25.271251
54.6943661,25.2828558
54.694498,25.2795249
54.6790402,25.3031906
54.7073331,25.2847353
54.7152528,25.2763102
54.7116876,25.298086
54.7119436,25.3028638
54.7111069,25.2969779
54.7129677,25.3149974
54.7007836,25.4102092
55.0723995,24.2742652
55.287755,23.9746065
55.2888097,23.974922
55.6378218,23.724884
55.7297372,24.3269352
55.2500014,24.763468
55.2484442,24.7615649
55.249923,24.7649889
55.2508094,24.7652811
55.7290295,24.3659645
55.7280492,24.3663274
55.7278208,24.3669607
55.7404156,24.3594092
55.5257384,25.1081541
55.5257016,25.1072433
55.8073766,23.5386094
55.9798562,23.8549368
56.2404934,23.6154599
56.2425158,23.6161452
56.2405528,23.6165508
56.2399185,23.6196103
56.0602767,24.4028356
56.0595546,24.4114074
55.8385748,24.9738255
55.8389922,24.9778843
56.199666,24.7556012
56.2005817,24.7575027
56.2015613,24.7555597
55.2303029,25.417059
54.9798738,25.7596175
55.4973058,25.5968343
55.494422900000004,25.6008995
55.500002,25.6018714
55.5050798,25.6015912
55.1334583,26.1583518
55.1334739,26.160355
55.3417403,26.1630502
55.7327456,26.2457023
55.7348561,26.257971
55.7354107,26.2490545
55.5972896,26.4347116
55.9645758,25.586032
54.6522299,23.0390716
55.7119788,21.1335168
55.249909,22.2862926
55.2540669,22.2871392
55.490535,22.1849504
55.0779005,22.7681262
55.3808241,23.1160226
55.6330597,22.9308299
55.9283192,23.3088124
55.9284112,23.3078648
55.9283869,23.3077922
55.9360572,23.317912
54.3974509,24.0459919
54.9274538,23.8883476
54.6934002,25.2501823
54.6960007,25.2741512
55.074942,24.2829074
55.0752672,24.2822264
55.2874154,23.9759684
55.7337354,24.3583427
55.7303479,24.3585264
55.5978175,26.4332437
55.963992,25.5873161
54.8988854,23.9091411
54.8978897,23.908392
54.6975358,25.2678726
