lat,lon
58.2521743,22.4863848
58.2540774,22.4890608
58.2521274,22.4858725
58.5592329,23.0832816
58.9972287,22.7474179
58.9974387,22.7474072
58.0641729,24.4953519
58.1041484,25.546917
58.002554,25.9226433
58.9410303,23.5418402
58.940553800000004,23.5824691
58.3859046,24.5037501
58.3866625,24.5069205
58.3876994,24.5063129
58.3874912,24.506339
58.5866611,24.7859557
59.3879971,24.6831118
59.4010754,24.6975384
59.3929124,24.7211894
59.4063033,24.732431
59.4091036,24.7343494
59.425963,24.7346976
59.429834,24.7593858
59.4313239,24.7605115
59.437178,24.7500164
59.4327488,24.7465122
59.433638,24.756623
59.4347563,24.753095
59.4370319,24.7587139
59.4326816,24.7593844
59.4330908,24.7610772
59.4260591,24.7828926
59.4262962,24.7848399
59.4241411,24.7911006
59.421438,24.7945288
59.4212218,24.7944768
59.4398575,24.7813371
59.4320191,24.8237706
59.4277362,24.8389648
59.4407296,24.8635227
59.4406335,24.8630554
59.4417283,24.8745746
58.3666665,25.5927846
58.3647805,25.598984
58.3648459,25.5989666
58.8055737,25.4287824
58.8864782,25.5671657
58.3586493,26.6768832
58.358475,26.677486
58.3822455,26.7151193
58.3774051,26.7245913
58.378014,26.723719
58.3776882,26.7241976
58.3780118,26.7250135
58.3767151,26.7303932
58.74608,26.3942189
58.7459902,26.3948627
58.7485949,26.3979979
58.7466416,26.3984482
59.1834086,25.1669663
59.5799394,25.7248454
59.3478713,26.3606931
59.3488154,26.3632277
59.3483375,26.3604744
57.8460496,26.9984144
57.846173,26.9982212
57.8476414,26.9961853
58.0659518,27.0755099
59.3590546,26.9780449
59.4013153,27.2824023
59.4621361,28.0413526
59.4619944,28.0412024
59.3760653,28.1899662
59.3796288,28.1862622
58.9412539,23.5418667
59.4013398,24.697589
59.4270912,24.7237176
59.43479,24.7583015
59.4339736,24.7605269
58.3659166,25.5964557
58.3651744,25.5987478
58.3574472,26.6773397
58.0537902,27.0568283
59.3581334,27.4110243
59.3585306,27.4108017
59.4626657,28.0451813
59.3789263,28.1803977
