lat,lon
49.2431357,6.7006031
49.2441084,6.6982051
49.4737579,6.3888526
49.4735965,6.3865527
49.4778314,6.4994712
49.3332503,6.6552901
49.3309544,6.6791511
49.3628561,6.6638956
49.3774264,6.6818883
49.3929853,6.7001789
49.3926005,6.7009357
49.506789,6.5247122
49.5041527,6.5259768
49.5042655,6.5244513
49.4664646,6.5910727
49.4756578,6.6048966
49.4923274,6.591707
49.4068537,6.6480213
49.4068864,6.647957
49.4150193,6.656973
49.441541,6.6181708
49.4428652,6.6362115
49.4427054,6.6377592
49.4425949,6.6372077
49.4432922,6.6376052
49.4436943,6.6384916
49.4790355,6.7047353
49.9237627,6.257179
49.924962,6.2582103
49.608246,6.4270127
49.608367,6.4275431
49.6510414,6.4410252
49.5149089,6.6051905
49.6094869,6.551747
49.5749591,6.574928
49.6062488,6.5606106
49.6717848,6.5216208
49.695483,6.5636674
49.6980441,6.5737886
49.6970997,6.5778487
49.6982405,6.5743574
49.6985984,6.5746019
49.8436302,6.4551946
49.8468137,6.4563646
49.9067855,6.4671352
49.7205985,6.580426
49.7636305,6.5593446
49.7262514,6.6334295
49.7450051,6.6350113
49.739968,6.6469644
49.7494261,6.6186699
49.7531357,6.6368405
49.7540144,6.641077
49.75571,6.6413079
49.7538218,6.6400181
49.7580599,6.6403552
49.7542178,6.6410107
49.7518419,6.640947
49.7527292,6.6497586
49.7575527,6.6509356
49.7576433,6.6514299
49.7588555,6.6436123
49.7391037,6.6955898
49.7387796,6.6953787
49.7835442,6.7093269
49.7825318,6.7067067
49.8075405,6.6853575
49.8536448,6.5700754
49.8391582,6.6335973
49.9062496,6.6301542
49.8914039,6.6954811
47.5906241,7.5981301
47.5921451,7.6116559
47.5925646,7.6118214
47.5921116,7.6157624
47.6133184,7.6138687
47.6154552,7.6138057
47.552641,7.6609561
47.5527185,7.6621906
47.5479829,7.690807
47.5489548,7.6912344
47.553989,7.7357545
47.6019818,7.661392
47.601623,7.6634815
47.6114434,7.6607945
47.6119153,7.660051
47.611193,7.6609982
47.6139489,7.6602338
47.6143106,7.6608906
47.6136609,7.661906
47.6129281,7.6627941999999996
47.6111897,7.6613525
47.6160354,7.6603812
47.6161185,7.6612502
47.5587209,7.7883504
47.558858,7.7871929
47.5678584,7.8044024
47.6001224,7.791084
47.5513327,7.9327423
47.5544804,7.9472459
47.5531168,7.9473934
47.5539628,7.9481304
47.5908483,7.9129997
47.6310265,7.6218282
47.6313442,7.6248904
47.6272062,7.6568688
47.6367379,7.6775957
47.6432164,7.7397888
47.6431644,7.7403526
47.6396727,7.7483549
47.7145674,7.6617128
47.7311027,7.5561961
47.7562917,7.5755939
47.7556192,7.5764271
47.7550748,7.5785381
47.8141149,7.5593181
47.8145506,7.5594388
47.8089343,7.6247768
47.8090962,7.6220056
47.8084414,7.6266177
47.8017308,7.673472
47.8017046,7.6734302
47.6447929,7.7829588
47.6440527,7.782049
47.648994,7.8203987
47.6489133,7.8232419
47.6492415,7.8203531
47.658722,7.836053
47.6603465,7.8370076
47.7075754,7.853402
47.7078825,7.8534951
47.62762,7.9049448
47.6287322,7.9044053
47.7857895,7.8945596
47.7864272,7.8929292
47.8308203,7.9471392
47.8309673,7.9468818
47.5654618,8.0738703
47.6201505,7.9795061
47.6203426,7.9798311
47.593577,8.1318616
47.5928038,8.1302248
47.6210262,8.2185813
47.5869945,8.304822
47.6666997,8.0002412
47.6413663,8.078153
47.642682,8.077337
47.7396497,8.0009516
47.741209,8.0034708
47.8236249,8.070993
47.7351114,8.1652882000000009
47.7621854,8.1281156
47.7607866,8.1317166
47.6227659,8.2097737
47.6219201,8.2163696
47.6225379,8.2138347
47.6336565,8.2762757
47.6350842,8.278559
47.6354113,8.2788822
47.6957392,8.2575226
47.6293633,8.3026229
47.6306599,8.3042521
47.6606472,8.3656489
47.6621503,8.3670122
47.7203214,8.3188344
47.6775361,8.375898
47.7279926,8.2254633
47.7737382,8.2616309
47.774078,8.2622712
47.7476676,8.3130393
47.8198632,8.3426557
47.8200033,8.341438
47.8739767,7.5897
47.8481419,7.6369937
47.8914461,7.6526196
47.8718993,7.6606089
47.8811001,7.729482
47.8814006,7.7312493
47.9087987,7.7061808
47.9155798,7.7002639
47.9167123,7.6991426
47.9167925,7.6987415
47.9171044,7.699618
47.8878246,7.7203119
47.9215049,7.7394423
47.9185214,7.7460622
47.9366995,7.6280578
47.936644,7.6285109
48.0271187,7.585477
48.0269619,7.5884729
47.9547501,7.6715571
47.9686389,7.7003589
47.9595066,7.7114445
47.9819365,7.7171573
48.0168608,7.6901253
48.0000653,7.7169231
47.8549044,7.7836364
47.9205137,7.7896497
47.9332859,7.9514992
47.9579652,7.7629853
47.9801791,7.8036841
47.9826674,7.8040872
47.9651911,7.8270595
47.9656748,7.8266828
47.9752492,7.8289152
47.9885402,7.8511233
47.9883702,7.8473663
47.9869597,7.8477928
47.9883068,7.848052
47.9988172,7.7918111
47.9980685,7.7942651
47.9941831,7.8105105
48.0314718,7.7637456
48.0319719,7.7618523
47.9909289,7.8177975
47.9910549,7.8150167
47.9908264,7.8184226
47.9903599,7.819394
47.998594,7.8361512
48.0078925,7.8151852
48.0063217,7.8190342
48.0145884,7.8240842
48.0073867,7.828858
47.9927564,7.848512
47.9929572,7.8488678
47.9928094,7.8489098
47.9976161,7.8430925
